timeNs,timeSeconds,vehicleId,latitude,longitude,projectedX,projectedY,speed,heading,active
44000000000,44,veh_2,52.6468342110928,13.567563638876448,,,35.15221941716969,187.09837029306172,true
44000000000,44,veh_3,52.648081359302694,13.56777769481715,,,34.87803349945694,187.09837029306172,true
44000000000,44,veh_4,52.649341769063035,13.567994038716094,,,35.68343818678055,187.09837029306172,true
44000000000,44,veh_5,52.650614171511016,13.568208801098718,,,35.71996484034695,186.80510612247704,true
44000000000,44,veh_6,52.651882681623206,13.568415772528722,,,34.996574046104215,186.80510612248864,true
44000000000,44,veh_7,52.65313118832515,13.568667841421899,,,35.44519586592447,186.82872832338245,true
44000000000,44,veh_8,52.65440620996286,13.568828509054606,,,36.09928472879343,186.33265938410452,true
44000000000,44,veh_9,52.655676832616166,13.569066025239582,,,35.76579650742002,186.33353035528413,true
45000000000,45,veh_0,52.6439473095766,13.56708321167391,,,35.9067646417208,186.946988136287,true
45000000000,45,veh_1,52.64524091964746,13.567298879514007,,,35.69583484448027,186.89971966090826,true
45000000000,45,veh_2,52.64651782601813,13.56751067285796,,,35.65035414739046,186.89971966089794,true
45000000000,45,veh_3,52.64776543417504,13.567723469490122,,,35.34483581545297,187.09837029306172,true
45000000000,45,veh_4,52.64902691971494,13.56793999507245,,,35.22449645040557,187.09837029306172,true
45000000000,45,veh_5,52.65030197248538,13.568157864125403,,,34.90980426339898,186.80510612248864,true
45000000000,45,veh_6,52.651562655275725,13.56836355562371,,,35.7850633348478,186.80510612248864,true
45000000000,45,veh_7,52.652813410161244,13.568615770614748,,,35.519435275755825,186.82872832338123,true
45000000000,45,veh_8,52.654083418877555,13.56877631962096,,,36.09119775252417,186.8289863035903,true
45000000000,45,veh_9,52.655360506503726,13.569018723438719,,,35.32805468050297,186.33353035528413,true
46000000000,46,veh_0,52.64363488798429,13.567026233353136,,,34.97796565568075,186.32751799415365,true
46000000000,46,veh_1,52.64492394283818,13.56724630615439,,,35.44278131471015,186.89971966090826,true
46000000000,46,veh_2,52.64620609899311,13.567458967351158,,,34.85579167549964,186.8997196608967,true
46000000000,46,veh_3,52.64744399888076,13.567668299163676,,,35.96129402820021,187.0983702930721,true
46000000000,46,veh_4,52.6487142872517,13.567886332687486,,,34.97647341866046,187.09837029306172,true
46000000000,46,veh_5,52.64998236221162,13.568103998311889,,,35.75031189973466,187.09837029306303,true
46000000000,46,veh_6,52.65124729590578,13.568312100911667,,,35.26320225805044,186.80510612248864,true
46000000000,46,veh_7,52.65249579832642,13.56856372777888,,,35.500840140287764,186.82872832337088,true
46000000000,46,veh_8,52.653763608998716,13.568723911697177,,,35.762366796485146,186.82898630357994,true
46000000000,46,veh_9,52.6550451593835,13.568971568672783,,,35.21871510298457,186.33353035528413,true
47000000000,47,veh_0,52.64331702205213,13.566978782973706,,,35.507614142275415,186.3275179941525,true
47000000000,47,veh_1,52.64461121321081,13.567194437935141,,,34.96787863219157,186.89971966089794,true
47000000000,47,veh_2,52.64588696583149,13.567406034128275,,,35.68390579292551,186.8997196608967,true
47000000000,47,veh_3,52.647131449062115,13.56761465465681,,,34.96720755679067,187.09837029306303,true
47000000000,47,veh_4,52.648399127956324,13.567832237318068,,,35.25916459498927,187.09837029306172,true
47000000000,47,veh_5,52.6496600738969,13.568048676243322,,,36.05675620647613,187.0983702930721,true
47000000000,47,veh_6,52.65093171321214,13.568260610465575,,,35.288170368936846,186.8051061224783,true
47000000000,47,veh_7,52.65217659471088,13.568463855045746,,,35.74091153390705,186.82898630358906,true
47000000000,47,veh_8,52.65345031238556,13.568672571820644,,,35.03402470342349,186.8289863035903,true
47000000000,47,veh_9,52.654723129739395,13.56892341531064,,,35.9650317379646,186.33353035528413,true
47000000000,47,veh_10,52.65599347112606,13.569065815029658,,,35.802171106440944,186.33265938410221,true
48000000000,48,veh_0,52.64299429470663,13.566930607556474,,,36.05066092194989,186.32751799415365,true
48000000000,48,veh_1,52.64429661824501,13.56714162375886,,,35.176900635091584,186.94698813628827,true
48000000000,48,veh_2,52.64557427507987,13.567354170190466,,,34.96354329440743,186.8997196608967,true
48000000000,48,veh_3,52.64680887694703,13.567559290736957,,,36.088470207657664,187.09837029306303,true
48000000000,48,veh_4,52.64807778348951,13.567777081061106,,,35.951140654264016,187.09837029306303,true
48000000000,48,veh_5,52.64933741778812,13.567993291818123,,,36.09789985412732,187.09837029306303,true
48000000000,48,veh_6,52.65061766067313,13.568209370378435,,,35.11706614309456,186.80510612248742,true
48000000000,48,veh_7,52.65186283432493,13.568412534135268,,,35.08525448135566,186.80510612248864,true
48000000000,48,veh_8,52.653132689375965,13.568620523689889,,,35.517815097179266,186.8289863035903,true
48000000000,48,veh_9,52.65440982370816,13.56887656703854,,,34.99075464395806,186.33353035528182,true
48000000000,48,veh_10,52.65567734381632,13.569018550625666,,,35.32142223612405,186.33265938410452,true
49000000000,49,veh_0,52.642673073487494,13.566882657632043,,,35.8824136820063,186.32751799415365,true
49000000000,49,veh_1,52.643979307107344,13.567088562327312,,,35.48358994965907,186.946988136287,true
49000000000,49,veh_2,52.645254095307806,13.56730106482747,,,35.80092487336602,186.8997196608967,true
49000000000,49,veh_3,52.646497594778566,13.567507317123539,,,35.078198994384145,186.89971966090826,true
49000000000,49,veh_4,52.647759576960375,13.567722464165977,,,35.60007268929854,187.09837029307337,true
49000000000,49,veh_5,52.64901869051336,13.567938582546377,,,35.65834835228976,187.09837029306172,true
49000000000,49,veh_6,52.65029679543393,13.568157019467044,,,35.87885218003299,186.80510612248986,true
49000000000,49,veh_7,52.651548119664305,13.568361183946676,,,35.19111500204541,186.80510612248864,true
49000000000,49,veh_8,52.65281215404629,13.568567999050702,,,35.84347795542795,186.8289863035903,true
49000000000,49,veh_9,52.65409460628696,13.568825710494737,,,35.22810814456548,186.82872832338123,true
49000000000,49,veh_10,52.65536167343009,13.568971355178697,,,35.27036602479871,186.33265938411486,true
50000000000,50,veh_0,52.64235884388014,13.566835752013713,,,35.10140363987535,186.3275179941525,true
50000000000,50,veh_1,52.643667590884164,13.5670311152123,,,34.902997941863724,186.32751799415365,true
50000000000,50,veh_2,52.64493283299821,13.567247780654869,,,35.92196492982563,186.89971966090826,true
50000000000,50,veh_3,52.64618396900133,13.567455296722487,,,35.068100609201935,186.89971966090826,true
50000000000,50,veh_4,52.64744092276794,13.567667771191315,,,35.650151967853304,187.09837029306172,true
50000000000,50,veh_5,52.64870679052835,13.567885045907316,,,34.89452563842293,187.09837029306303,true
50000000000,50,veh_6,52.64997980964361,13.56810356015041,,,35.4569933725195,187.09837029306172,true
50000000000,50,veh_7,52.65122970697544,13.568309231084724,,,35.60462145268917,186.8051061224783,true
50000000000,50,veh_8,52.65249370168686,13.56851581646096,,,35.61054845963605,186.8289863035903,true
50000000000,50,veh_9,52.65377761832759,13.568773766999339,,,35.43112226325553,186.82872832337335,true
50000000000,50,veh_10,52.655049219882535,13.568924641308698,,,34.910940060103314,186.33265938411486,true
