timeNs,timeSeconds,vehicleId,latitude,longitude,projectedX,projectedY,speed,heading,active,projectionPolicy,projectionSource
124000000000,124,veh_2,52.6222971017035,13.562620775521424,7064.582431,4769.245896,32.1307468522992,206.25054030881904,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_3,52.62342998361462,13.563185833565626,7105.342154,4894.488719,32.411019071000624,186.62830983179714,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_4,52.624562678132655,13.563343578850958,7118.530369,5020.260418,32.63755127831362,187.91097810424205,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_5,52.62577653777641,13.563580351663706,7137.246844,5154.953211,32.56302388163283,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_6,52.62688505480342,13.563796587576268,7154.339051,5277.956993,32.45128800479695,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_7,52.62807415734065,13.564183468345101,7183.158373,5409.693949,32.33377257633954,190.8465233570806,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_8,52.62919437083337,13.56450327351253,7207.284165,5533.859261,33.22791712707374,190.49828346893267,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_9,52.63037330526206,13.564799571468603,7229.948048,5664.587650,32.83409227572381,189.36008626207445,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_10,52.63153270286706,13.565048099930568,7249.334848,5793.207518,35.768789865113796,187.7640078650209,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
124000000000,124,veh_11,52.632864059296764,13.565284821953647,7268.302538,5940.969615,35.59712884064298,187.02911890487505,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_0,52.61986326986762,13.56074713611547,6932.353048,4501.072433,33.213838860411194,198.21595230600158,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_1,52.62098481288115,13.561518260491702,6987.041742,4624.774632,33.02293992230668,206.20459453011895,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_2,52.62203173944996,13.562407949390682,7049.587846,4740.018130,32.87712629818823,208.05668737852216,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_3,52.62314410388582,13.563097637025795,7098.738556,4862.810602,32.39967297627125,193.318917556846,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_4,52.624269945968464,13.563288525387854,7114.155113,4987.775403,32.766239723418835,187.14832257868892,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_5,52.62548898623688,13.563524261349867,7132.813092,5123.045792,32.20149627674371,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_6,52.62659755161921,13.563740503970823,7149.906043,5246.054925,32.19609628533479,187.91097810424205,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_7,52.62778000145178,13.564100790329224,7176.910966,5377.087757,33.20371819829568,190.8465233570806,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_8,52.628903230878436,13.564420989481436,7201.070381,5501.587954,32.868759406935425,191.04915082583844,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_9,52.63007821397897,13.56472951778153,7224.553498,5631.860341,33.1733393681189,189.36008626207274,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_10,52.63121249149892,13.564983553772079,7244.257623,5757.678766,35.891149020884185,188.25471148991207,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
125000000000,125,veh_11,52.63254175323531,13.565230184275544,7263.891450,5905.194507,36.04723659720272,187.02911890487374,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
