timeNs,timeSeconds,candidateId,sourceVehicleId,executionNodeId,type,availableCpu,cpuSource,propagationDelaySeconds
53000000000,53,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
53000000000,53,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
54000000000,54,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
55000000000,55,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
56000000000,56,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
57000000000,57,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
58000000000,58,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
59000000000,59,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
60000000000,60,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
61000000000,61,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
62000000000,62,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
63000000000,63,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
64000000000,64,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
65000000000,65,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
66000000000,66,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
67000000000,67,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
68000000000,68,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
69000000000,69,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
70000000000,70,local_for_veh_11,veh_11,veh_11,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_0,veh_0,veh_0,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_1,veh_1,veh_1,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_2,veh_2,veh_2,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_3,veh_3,veh_3,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_4,veh_4,veh_4,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_5,veh_5,veh_5,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_6,veh_6,veh_6,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_7,veh_7,veh_7,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_8,veh_8,veh_8,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_9,veh_9,veh_9,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
71000000000,71,local_for_veh_10,veh_10,veh_10,LOCAL,4000000000,DIAGNOSTIC_SYNTHETIC_VALUE,0
